transaction_id,customer_id,amount,currency,country,chanel,device_id,timestamp,merchant_id,issuer_bank
T-2446,CU-106,3289.16,PEN,PE,mobile,D-106,2025-12-13T17:55:00,M-048,BBVA
T-1863,CU-368,4993.72,USD,US,mobile,D-368,2025-12-13T18:00:00,M-035,BAC
T-6202,CU-680,4324.02,USD,MX,web,D-680,2025-12-13T18:11:00,M-015,BAN
T-6499,CU-365,2093.84,USD,US,web,D-365,2025-12-13T18:23:00,M-003,WFC
T-2643,CU-136,3218.57,USD,CO,web,D-136,2025-12-13T18:32:00,M-033,BAN
T-4751,CU-969,1112.41,USD,AR,mobile,D-969,2025-12-13T18:33:00,M-019,GAL
T-7182,CU-046,2723.23,USD,MX,mobile,D-046,2025-12-13T18:36:00,M-049,BBVA
T-2779,CU-205,1320.95,PEN,PE,web,D-205,2025-12-13T18:36:00,M-030,IBK
T-6389,CU-945,2559.81,PEN,PE,mobile,D-945,2025-12-13T18:37:00,M-049,BBVA
T-3419,CU-818,121.19,USD,AR,mobile,D-818,2025-12-13T18:42:00,M-004,BNA
T-4533,CU-965,4824.45,USD,MX,mobile,D-965,2025-12-13T18:47:00,M-023,SAN
T-5240,CU-817,930.67,USD,US,web,D-817,2025-12-13T18:51:00,M-034,BAC
T-1428,CU-742,3923.17,USD,CL,mobile,D-742,2025-12-13T19:00:00,M-050,BCH
T-2734,CU-615,6405.85,USD,US,mobile,D-615,2025-12-13T19:01:00,M-011,JPM
T-2094,CU-117,857.18,USD,US,mobile,D-117,2025-12-13T19:08:00,M-038,JPM
T-2716,CU-530,229.59,USD,ES,web,D-530,2025-12-13T19:15:00,M-008,BBVA
T-4966,CU-461,4896.07,USD,CO,mobile,D-461,2025-12-13T19:31:00,M-017,BOG
T-4756,CU-271,1020.35,USD,ES,web,D-271,2025-12-13T19:32:00,M-036,CABK
T-2377,CU-189,1577.54,USD,ES,mobile,D-189,2025-12-13T19:39:00,M-048,CABK
T-5372,CU-681,1441.12,USD,CL,web,D-681,2025-12-13T19:41:00,M-018,BCI
T-7443,CU-839,781.29,USD,ES,web,D-839,2025-12-13T19:43:00,M-024,CABK
T-2885,CU-320,3327.32,USD,MX,web,D-320,2025-12-13T19:43:00,M-024,BAN
T-2009,CU-320,2942.45,USD,MX,web,D-320,2025-12-13T19:48:00,M-017,BAN
T-3426,CU-041,2055.91,USD,AR,web,D-041,2025-12-13T19:49:00,M-042,BNA
T-2597,CU-641,2530.13,USD,ES,web,D-641,2025-12-13T19:52:00,M-001,CABK
T-4537,CU-100,1215.21,USD,AR,web,D-100,2025-12-13T20:03:00,M-030,SAN
T-2428,CU-724,2633.25,USD,AR,web,D-724,2025-12-13T20:13:00,M-008,BNA
T-5730,CU-684,2829.19,USD,US,mobile,D-684,2025-12-13T20:18:00,M-048,WFC
T-6998,CU-516,380.54,PEN,PE,mobile,D-516,2025-12-13T20:34:00,M-019,IBK
T-5495,CU-091,1288.72,USD,MX,mobile,D-091,2025-12-13T20:37:00,M-037,BBVA
T-1132,CU-485,2034.51,USD,ES,web,D-485,2025-12-13T20:42:00,M-011,SAN
T-1366,CU-963,1652.91,USD,CO,mobile,D-963,2025-12-13T20:47:00,M-018,BAN
T-3677,CU-475,1066.05,USD,MX,web,D-475,2025-12-13T20:52:00,M-034,BBVA
T-2212,CU-685,87.71,USD,CL,web,D-685,2025-12-13T21:00:00,M-036,BCI
T-3659,CU-624,4104.03,PEN,PE,mobile,D-624,2025-12-13T21:16:00,M-041,BBVA
T-2683,CU-868,3330.28,USD,CL,web,D-868,2025-12-13T21:23:00,M-015,BCH
T-5643,CU-461,5739.32,USD,CO,mobile,D-461,2025-12-13T21:36:00,M-044,BOG
T-1574,CU-123,575.96,USD,CO,web,D-123,2025-12-13T21:43:00,M-019,BAN
T-5754,CU-323,3776.62,USD,US,web,D-323,2025-12-13T21:54:00,M-023,WFC
T-3689,CU-241,574.32,USD,ES,mobile,D-241,2025-12-13T22:25:00,M-016,CABK
T-2654,CU-684,13989.89,USD,US,mobile,D-684,2025-12-13T23:03:00,M-045,WFC
T-4348,CU-832,18402.69,USD,US,web,D-832,2025-12-14T01:16:00,M-002,BAC
T-6551,CU-711,2516.36,USD,MX,mobile,D-711,2025-12-14T06:01:00,M-040,BAN
T-2626,CU-083,13917.62,USD,CL,mobile,D-083,2025-12-14T07:00:00,M-013,SAN
T-5791,CU-475,1633.92,USD,MX,web,D-475,2025-12-14T07:04:00,M-026,BBVA
T-6328,CU-699,564.99,USD,US,web,D-699,2025-12-14T07:27:00,M-032,WFC
T-7593,CU-775,687.79,USD,MX,mobile,D-775,2025-12-14T07:32:00,M-006,SAN
T-4667,CU-383,483.46,USD,CL,web,D-383,2025-12-14T07:35:00,M-050,SAN
T-2587,CU-727,5914.69,USD,CO,mobile,D-727,2025-12-14T07:48:00,M-001,DAV
T-1543,CU-383,745.71,USD,CL,web,D-383,2025-12-14T07:55:00,M-038,SAN
T-4903,CU-495,1612.14,USD,CO,mobile,D-495,2025-12-14T08:08:00,M-003,DAV
T-5485,CU-455,652.52,USD,US,mobile,D-455,2025-12-14T08:15:00,M-004,WFC
T-7693,CU-939,1755.26,USD,US,mobile,D-939,2025-12-14T08:23:00,M-022,JPM
T-5659,CU-422,2803.43,USD,MX,web,D-422,2025-12-14T08:41:00,M-030,BAN
T-1974,CU-145,3718.55,USD,MX,mobile,D-145,2025-12-14T08:53:00,M-017,BBVA
T-2488,CU-326,10382.62,USD,ES,web,D-326,2025-12-14T09:00:00,M-003,SAN
T-1268,CU-162,5549.65,USD,ES,mobile,D-162,2025-12-14T09:00:00,M-019,CABK
T-6564,CU-923,872.69,USD,ES,mobile,D-923,2025-12-14T09:00:00,M-015,CABK
T-6032,CU-808,2583.30,USD,AR,mobile,D-808,2025-12-14T09:00:00,M-004,GAL
T-4111,CU-659,2332.14,USD,AR,web,D-659,2025-12-14T09:09:00,M-031,SAN
T-2660,CU-387,4518.00,USD,US,web,D-387,2025-12-14T09:20:00,M-043,BAC
T-1507,CU-966,608.63,PEN,PE,mobile,D-966,2025-12-14T09:23:00,M-050,IBK
T-4029,CU-234,583.01,USD,MX,web,D-234,2025-12-14T09:35:00,M-031,BBVA
T-4176,CU-645,220.33,PEN,PE,web,D-645,2025-12-14T09:47:00,M-026,BCP
T-1890,CU-611,3639.35,USD,MX,web,D-611,2025-12-14T09:47:00,M-001,SAN
T-6368,CU-995,1589.99,PEN,PE,web,D-995,2025-12-14T09:54:00,M-050,BBVA
T-4259,CU-728,2674.77,USD,CL,mobile,D-728,2025-12-14T09:55:00,M-019,SAN
T-2827,CU-511,685.85,PEN,PE,web,D-511,2025-12-14T10:00:00,M-009,CABK
T-6215,CU-966,974.41,PEN,PE,mobile,D-966,2025-12-14T10:00:00,M-030,IBK
T-5254,CU-350,3213.67,PEN,PE,web,D-350,2025-12-14T10:00:00,M-041,GAL
T-5147,CU-451,2230.80,USD,AR,web,D-451,2025-12-14T10:29:00,M-022,BNA
T-4072,CU-430,2175.19,USD,CO,mobile,D-430,2025-12-14T10:36:00,M-022,BOG
T-1637,CU-649,1356.56,USD,MX,web,D-649,2025-12-14T10:36:00,M-009,BBVA
T-3307,CU-030,3479.30,USD,MX,mobile,D-030,2025-12-14T10:42:00,M-002,BBVA
T-4073,CU-030,1662.17,USD,MX,mobile,D-030,2025-12-14T10:49:00,M-001,BBVA
T-4794,CU-153,1072.10,USD,AR,web,D-153,2025-12-14T10:55:00,M-006,GAL
T-6565,CU-923,872.69,USD,ES,mobile,D-923,2025-12-14T11:00:00,M-015,CABK
T-2489,CU-326,10382.62,USD,ES,web,D-326,2025-12-14T11:00:00,M-003,SAN
T-7879,CU-351,7092.87,USD,MX,web,D-351,2025-12-14T11:09:00,M-027,BAN
T-7556,CU-627,1728.43,USD,US,web,D-627,2025-12-14T11:15:00,M-033,WFC
T-6528,CU-033,3721.00,USD,AR,mobile,D-033,2025-12-14T11:17:00,M-039,GAL
T-2837,CU-622,4711.36,USD,US,mobile,D-622,2025-12-14T11:17:00,M-049,WFC
T-2834,CU-485,1121.77,USD,ES,web,D-485,2025-12-14T11:24:00,M-042,SAN
T-2828,CU-511,685.85,USD,ES,web,D-511,2025-12-14T11:30:00,M-038,CABK
T-5255,CU-350,3213.67,USD,ES,web,D-350,2025-12-14T11:30:00,M-035,GAL
T-6216,CU-966,974.41,USD,ES,mobile,D-966,2025-12-14T11:30:00,M-044,IBK
T-2555,CU-438,2615.21,PEN,PE,mobile,D-438,2025-12-14T11:31:00,M-031,BCP
T-4686,CU-324,3115.67,PEN,PE,mobile,D-324,2025-12-14T11:38:00,M-009,IBK
T-3450,CU-305,2094.30,USD,US,web,D-305,2025-12-14T11:38:00,M-033,JPM
T-2557,CU-179,2547.51,USD,CL,mobile,D-179,2025-12-14T11:41:00,M-045,SAN
T-7850,CU-270,893.68,PEN,PE,web,D-270,2025-12-14T11:41:00,M-008,BBVA
T-6273,CU-001,2120.74,USD,MX,web,D-001,2025-12-14T11:51:00,M-012,BBVA
T-6658,CU-895,3747.34,USD,US,mobile,D-895,2025-12-14T11:54:00,M-002,BAC
T-4507,CU-485,1316.00,USD,ES,web,D-485,2025-12-14T11:55:00,M-049,SAN
T-6401,CU-565,2132.64,USD,US,web,D-565,2025-12-14T11:56:00,M-011,JPM
T-4796,CU-053,3762.49,USD,CL,web,D-053,2025-12-14T12:00:00,M-036,SAN
T-3613,CU-225,1503.15,USD,MX,mobile,D-225,2025-12-14T12:01:00,M-009,BAN
T-3201,CU-957,418.79,USD,CL,web,D-957,2025-12-14T12:01:00,M-016,SAN
T-3202,CU-957,313.89,USD,CL,web,D-957,2025-12-14T12:02:00,M-016,SAN
T-3203,CU-957,592.60,USD,CL,web,D-957,2025-12-14T12:03:00,M-016,SAN
T-3204,CU-957,400.82,USD,CL,web,D-957,2025-12-14T12:04:00,M-016,SAN
T-6547,CU-189,653.71,USD,ES,mobile,D-189,2025-12-14T12:06:00,M-037,CABK
T-2644,CU-647,2087.53,USD,ES,mobile,D-647,2025-12-14T12:14:00,M-021,CABK
T-1741,CU-515,1953.27,USD,US,mobile,D-515,2025-12-14T12:15:00,M-014,BAC
T-2328,CU-062,3795.60,USD,MX,mobile,D-062,2025-12-14T12:18:00,M-024,BBVA
T-2495,CU-872,2563.56,USD,CL,mobile,D-872,2025-12-14T12:28:00,M-002,BCH
T-6474,CU-030,2517.67,USD,MX,mobile,D-030,2025-12-14T12:30:00,M-034,BBVA
T-2082,CU-544,847.43,USD,CO,mobile,D-544,2025-12-14T12:31:00,M-043,DAV
T-1278,CU-318,1714.58,USD,CO,web,D-318,2025-12-14T12:32:00,M-010,BOG
T-5907,CU-524,3352.48,USD,AR,web,D-524,2025-12-14T12:33:00,M-015,SAN
T-7093,CU-223,3783.91,PEN,PE,web,D-223,2025-12-14T12:36:00,M-045,IBK
T-7932,CU-124,2901.57,PEN,PE,web,D-124,2025-12-14T12:38:00,M-012,BCP
T-4892,CU-1000,2463.50,USD,CL,web,D-1000,2025-12-14T12:38:00,M-032,BCH
T-5726,CU-565,963.82,USD,US,web,D-565,2025-12-14T12:45:00,M-023,JPM
T-1280,CU-718,5184.80,USD,CO,web,D-718,2025-12-14T12:49:00,M-003,BAN
T-5963,CU-711,3492.66,USD,MX,mobile,D-711,2025-12-14T12:54:00,M-015,BAN
T-7742,CU-094,3772.93,USD,AR,mobile,D-094,2025-12-14T12:55:00,M-029,GAL
T-1932,CU-166,945.47,USD,AR,web,D-166,2025-12-14T12:59:00,M-003,BNA
T-2633,CU-426,745.62,USD,CL,web,D-426,2025-12-14T13:00:00,M-999,BCI
T-2490,CU-326,10382.62,USD,ES,web,D-326,2025-12-14T13:00:00,M-003,SAN
T-6566,CU-923,872.69,USD,ES,mobile,D-923,2025-12-14T13:00:00,M-015,CABK
T-6194,CU-165,1453.74,USD,CO,web,D-165,2025-12-14T13:00:00,M-999,BAN
T-7689,CU-996,913.85,USD,AR,web,D-996,2025-12-14T13:05:00,M-007,SAN
T-6396,CU-909,2076.62,USD,MX,web,D-909,2025-12-14T13:05:00,M-016,SAN
T-4798,CU-236,1995.13,USD,ES,mobile,D-236,2025-12-14T13:06:00,M-015,SAN
T-1172,CU-199,1711.98,USD,CL,mobile,D-199,2025-12-14T13:13:00,M-044,BCI
T-7572,CU-497,2753.85,USD,AR,mobile,D-497,2025-12-14T13:16:00,M-015,GAL
T-2299,CU-948,3107.14,PEN,PE,web,D-948,2025-12-14T13:17:00,M-027,BCP
T-4818,CU-681,2451.02,USD,CL,web,D-681,2025-12-14T13:18:00,M-013,BCI
T-4284,CU-419,3226.70,USD,CO,mobile,D-419,2025-12-14T13:20:00,M-016,BOG
T-1740,CU-553,1337.46,PEN,PE,web,D-553,2025-12-14T13:20:00,M-015,IBK
T-2973,CU-140,2439.97,USD,ES,mobile,D-140,2025-12-14T13:21:00,M-016,CABK
T-1550,CU-709,686.79,USD,US,mobile,D-709,2025-12-14T13:31:00,M-050,WFC
T-1445,CU-327,1917.24,USD,RU,mobile,D-999735,2025-12-14T13:38:00,M-036,BCH
T-4035,CU-058,664.58,USD,AR,mobile,D-058,2025-12-14T13:50:00,M-023,BNA
T-2721,CU-792,2797.27,USD,CO,web,D-792,2025-12-14T13:52:00,M-034,BAN
T-6269,CU-749,6858.68,USD,CO,mobile,D-749,2025-12-14T13:53:00,M-024,DAV
T-1279,CU-351,6833.23,USD,MX,web,D-351,2025-12-14T13:55:00,M-048,BAN
T-1946,CU-439,2241.28,USD,AR,web,D-439,2025-12-14T13:57:00,M-031,GAL
T-2943,CU-058,0.50,USD,AR,mobile,D-999609,2025-12-14T14:00:00,M-031,BNA
T-2944,CU-058,0.50,USD,AR,mobile,D-999609,2025-12-14T14:02:00,M-049,BNA
T-5034,CU-351,3410.79,USD,MX,web,D-351,2025-12-14T14:06:00,M-038,BAN
T-2945,CU-058,2024.68,USD,AR,mobile,D-999609,2025-12-14T14:06:00,M-034,BNA
T-6666,CU-060,247.94,USD,AR,mobile,D-060,2025-12-14T14:09:00,M-011,GAL
T-6265,CU-913,1504.37,USD,US,web,D-913,2025-12-14T14:11:00,M-005,WFC
T-6811,CU-967,526.00,USD,CL,web,D-967,2025-12-14T14:26:00,M-026,SAN
T-5091,CU-723,3982.24,USD,US,web,D-723,2025-12-14T14:26:00,M-049,JPM
T-5185,CU-057,263.70,USD,CL,web,D-057,2025-12-14T14:26:00,M-038,BCI
T-4699,CU-237,2928.49,USD,ES,web,D-237,2025-12-14T14:28:00,M-019,SAN
T-2909,CU-356,2217.00,USD,ES,mobile,D-356,2025-12-14T14:31:00,M-003,BBVA
T-1068,CU-793,321.06,PEN,PE,mobile,D-793,2025-12-14T14:32:00,M-046,BCP
T-2825,CU-959,1458.92,USD,ES,web,D-959,2025-12-14T14:35:00,M-007,CABK
T-7027,CU-674,3642.54,USD,AR,mobile,D-674,2025-12-14T14:36:00,M-047,BNA
T-7141,CU-958,995.87,USD,CO,web,D-958,2025-12-14T14:37:00,M-032,BAN
T-6772,CU-841,2629.71,USD,AR,web,D-841,2025-12-14T14:48:00,M-036,GAL
T-7475,CU-204,4027.75,USD,MX,mobile,D-204,2025-12-14T14:48:00,M-041,BAN
T-1260,CU-017,1483.79,USD,ES,web,D-017,2025-12-14T14:51:00,M-010,CABK
T-6776,CU-400,2372.76,PEN,PE,web,D-400,2025-12-14T14:53:00,M-013,IBK
T-3637,CU-878,955.07,USD,CL,mobile,D-878,2025-12-14T14:57:00,M-015,BCI
T-7544,CU-320,5519.79,USD,MX,web,D-320,2025-12-14T14:57:00,M-011,BAN
T-6694,CU-675,1989.42,USD,CL,mobile,D-675,2025-12-14T15:00:00,M-022,BCI
T-2136,CU-944,2637.36,USD,CO,web,D-944,2025-12-14T15:03:00,M-023,BAN
T-7655,CU-068,2225.05,USD,AR,mobile,D-068,2025-12-14T15:04:00,M-027,SAN
T-6905,CU-962,2192.17,PEN,PE,web,D-962,2025-12-14T15:04:00,M-024,IBK
T-4614,CU-355,2251.36,USD,CL,mobile,D-355,2025-12-14T15:05:00,M-028,BCI
T-4106,CU-174,2388.36,PEN,PE,web,D-174,2025-12-14T15:06:00,M-012,IBK
T-5644,CU-390,4363.94,USD,MX,web,D-390,2025-12-14T15:07:00,M-024,BBVA
T-2252,CU-524,3293.41,USD,AR,web,D-524,2025-12-14T15:07:00,M-021,SAN
T-1580,CU-386,1614.54,PEN,PE,web,D-386,2025-12-14T15:10:00,M-043,BCP
T-5131,CU-475,934.52,USD,MX,web,D-475,2025-12-14T15:14:00,M-016,BBVA
T-2970,CU-241,266.57,USD,ES,mobile,D-241,2025-12-14T15:15:00,M-010,CABK
T-6212,CU-664,5557.87,USD,ES,web,D-664,2025-12-14T15:16:00,M-011,CABK
T-7099,CU-265,1492.98,USD,ES,web,D-265,2025-12-14T15:19:00,M-035,CABK
T-6296,CU-475,1453.96,USD,MX,web,D-475,2025-12-14T15:20:00,M-034,BBVA
T-6693,CU-729,1909.60,USD,CO,mobile,D-729,2025-12-14T15:24:00,M-003,BAN
T-4099,CU-812,4957.55,USD,US,mobile,D-812,2025-12-14T15:27:00,M-018,BAC
T-7080,CU-703,5780.50,USD,CO,web,D-703,2025-12-14T15:30:00,M-006,BAN
T-7656,CU-683,2053.96,PEN,PE,web,D-683,2025-12-14T15:44:00,M-018,BBVA
T-2401,CU-177,2415.87,USD,CL,web,D-177,2025-12-14T15:46:00,M-014,SAN
T-2780,CU-425,4565.46,USD,CL,mobile,D-425,2025-12-14T15:47:00,M-006,BCH
T-1630,CU-779,6836.15,USD,CL,mobile,D-779,2025-12-14T15:55:00,M-024,BCI
T-2766,CU-110,3656.36,USD,ES,mobile,D-110,2025-12-14T15:59:00,M-048,BBVA
T-6156,CU-680,665.29,USD,MX,web,D-680,2025-12-14T16:00:00,M-999,BAN
T-2685,CU-140,3370.44,USD,ES,mobile,D-140,2025-12-14T16:00:00,M-013,CABK
T-6249,CU-192,2568.23,USD,CL,web,D-192,2025-12-14T16:03:00,M-037,BCH
T-6312,CU-299,3856.11,USD,MX,mobile,D-299,2025-12-14T16:04:00,M-050,BAN
T-7117,CU-638,4396.43,USD,CO,web,D-638,2025-12-14T16:09:00,M-042,BOG
T-3994,CU-933,1569.91,USD,US,mobile,D-933,2025-12-14T16:12:00,M-027,JPM
T-5496,CU-466,4989.04,USD,CL,web,D-466,2025-12-14T16:22:00,M-047,BCH
T-5608,CU-563,4408.72,USD,RU,web,D-999945,2025-12-14T16:25:00,M-042,IBK
T-3922,CU-305,1648.21,USD,US,web,D-305,2025-12-14T16:28:00,M-013,JPM
T-5498,CU-820,2332.02,PEN,PE,web,D-820,2025-12-14T16:28:00,M-006,BCP
T-3862,CU-329,329.00,USD,US,web,D-329,2025-12-14T16:33:00,M-039,BAC
T-5490,CU-780,182.18,USD,MX,mobile,D-780,2025-12-14T16:34:00,M-010,SAN
T-6623,CU-522,3583.64,USD,ES,web,D-522,2025-12-14T16:35:00,M-010,SAN
T-6912,CU-139,966.64,PEN,PE,mobile,D-139,2025-12-14T16:41:00,M-015,IBK
T-5970,CU-441,1279.29,USD,ES,web,D-441,2025-12-14T16:46:00,M-050,SAN
T-2913,CU-753,1723.66,USD,CO,web,D-753,2025-12-14T16:46:00,M-029,DAV
T-3764,CU-708,3618.93,USD,CL,mobile,D-708,2025-12-14T16:48:00,M-023,SAN
T-4965,CU-753,2621.69,USD,CO,web,D-753,2025-12-14T16:52:00,M-030,DAV
T-7120,CU-404,4152.66,USD,ES,web,D-404,2025-12-14T16:53:00,M-004,BBVA
T-5692,CU-820,2401.63,PEN,PE,web,D-820,2025-12-14T16:55:00,M-032,BCP
T-3829,CU-746,2775.98,USD,ES,mobile,D-746,2025-12-14T16:58:00,M-038,BBVA
T-3919,CU-951,1862.42,USD,CO,mobile,D-951,2025-12-14T16:59:00,M-034,BOG
T-3701,CU-673,483.48,USD,US,mobile,D-673,2025-12-14T17:00:00,M-023,JPM
T-4976,CU-046,5860.33,USD,MX,mobile,D-046,2025-12-14T17:00:00,M-009,BBVA
T-5676,CU-293,5792.23,USD,CL,web,D-293,2025-12-14T17:00:00,M-014,BCH
T-4300,CU-170,780.63,USD,CL,web,D-170,2025-12-14T17:12:00,M-005,BCH
T-3014,CU-631,1997.54,USD,US,web,D-631,2025-12-14T17:14:00,M-023,JPM
T-2482,CU-837,255.44,USD,CO,web,D-837,2025-12-14T17:20:00,M-047,BOG
T-6084,CU-081,2725.73,PEN,PE,web,D-081,2025-12-14T17:23:00,M-025,IBK
T-3408,CU-460,730.43,USD,US,mobile,D-460,2025-12-14T17:28:00,M-015,BAC
T-4036,CU-858,848.03,USD,MX,mobile,D-858,2025-12-14T17:37:00,M-047,BBVA
T-5381,CU-430,1579.76,USD,CO,mobile,D-430,2025-12-14T17:38:00,M-003,BOG
T-7500,CU-272,773.54,USD,MX,mobile,D-272,2025-12-14T17:38:00,M-002,BBVA
T-5806,CU-867,2652.13,PEN,PE,mobile,D-867,2025-12-14T17:39:00,M-044,IBK
T-6544,CU-706,1894.54,USD,MX,web,D-706,2025-12-14T17:45:00,M-031,SAN
T-7725,CU-347,3538.50,PEN,PE,web,D-347,2025-12-14T17:48:00,M-015,BBVA
T-2225,CU-243,3567.61,PEN,PE,mobile,D-243,2025-12-14T17:55:00,M-003,IBK
T-6348,CU-686,6026.55,USD,US,mobile,D-686,2025-12-14T17:57:00,M-048,JPM
T-6471,CU-646,1067.97,USD,AR,web,D-646,2025-12-14T17:59:00,M-048,GAL
T-5311,CU-407,3423.31,USD,ES,web,D-407,2025-12-14T18:01:00,M-016,SAN
T-1431,CU-050,1621.04,PEN,PE,mobile,D-050,2025-12-14T18:04:00,M-024,IBK
T-6900,CU-541,2911.45,USD,CL,web,D-541,2025-12-14T18:08:00,M-007,BCI
T-2798,CU-248,780.12,USD,ES,web,D-248,2025-12-14T18:10:00,M-034,CABK
T-3917,CU-941,165.32,USD,AR,mobile,D-941,2025-12-14T18:11:00,M-045,GAL
T-4173,CU-674,3004.20,USD,AR,mobile,D-674,2025-12-14T18:12:00,M-004,BNA
T-5940,CU-466,4776.56,USD,CL,web,D-466,2025-12-14T18:13:00,M-039,BCH
T-5618,CU-831,147.81,USD,US,web,D-831,2025-12-14T18:15:00,M-037,JPM
T-2356,CU-236,2686.59,USD,ES,mobile,D-236,2025-12-14T18:18:00,M-039,SAN
T-2311,CU-899,5703.24,USD,CO,mobile,D-899,2025-12-14T18:26:00,M-009,BAN
T-3372,CU-753,2175.47,USD,CO,web,D-753,2025-12-14T18:35:00,M-027,DAV
T-4146,CU-146,1501.60,PEN,PE,web,D-146,2025-12-14T18:39:00,M-014,BCP
T-1593,CU-454,1977.10,USD,ES,web,D-454,2025-12-14T18:40:00,M-018,CABK
T-2552,CU-585,696.23,USD,ES,mobile,D-585,2025-12-14T18:46:00,M-030,SAN
T-4984,CU-369,5392.73,USD,US,mobile,D-369,2025-12-14T18:50:00,M-038,WFC
T-7289,CU-902,2302.29,USD,CO,web,D-902,2025-12-14T19:13:00,M-050,DAV
T-2743,CU-808,2846.57,USD,AR,mobile,D-808,2025-12-14T19:15:00,M-012,GAL
T-2491,CU-176,1008.12,USD,AR,mobile,D-176,2025-12-14T19:18:00,M-019,SAN
T-1703,CU-736,851.06,USD,ES,mobile,D-736,2025-12-14T19:24:00,M-004,CABK
T-2746,CU-135,3468.50,PEN,PE,web,D-135,2025-12-14T19:25:00,M-021,IBK
T-2424,CU-811,5554.44,USD,ES,mobile,D-811,2025-12-14T19:29:00,M-030,BBVA
T-5631,CU-978,897.51,USD,MX,web,D-978,2025-12-14T19:30:00,M-042,BBVA
T-3730,CU-347,3673.62,PEN,PE,web,D-347,2025-12-14T19:31:00,M-011,BBVA
T-4813,CU-940,2938.13,USD,CL,mobile,D-940,2025-12-14T19:40:00,M-005,BCI
T-3624,CU-153,1451.42,USD,AR,web,D-153,2025-12-14T19:45:00,M-010,GAL
T-1462,CU-336,2074.64,USD,ES,mobile,D-336,2025-12-14T19:51:00,M-042,SAN
T-6696,CU-271,1376.37,USD,ES,web,D-271,2025-12-14T20:00:00,M-020,CABK
T-6738,CU-899,1143.93,USD,CO,mobile,D-899,2025-12-14T20:00:00,M-999,BAN
T-3946,CU-986,3847.44,USD,AR,mobile,D-986,2025-12-14T20:03:00,M-017,BNA
T-7420,CU-865,238.96,PEN,PE,mobile,D-865,2025-12-14T20:05:00,M-005,BCP
T-7682,CU-840,147.96,USD,MX,web,D-840,2025-12-14T20:16:00,M-035,BBVA
T-5640,CU-977,2167.12,USD,AR,mobile,D-977,2025-12-14T20:25:00,M-034,BNA
T-1196,CU-434,1879.92,USD,US,web,D-434,2025-12-14T20:29:00,M-029,JPM
T-2947,CU-695,1135.26,USD,ES,mobile,D-695,2025-12-14T20:33:00,M-008,CABK
T-1984,CU-868,1358.80,USD,CL,web,D-868,2025-12-14T20:33:00,M-048,BCH
T-1861,CU-311,3169.33,USD,CO,web,D-311,2025-12-14T20:36:00,M-048,BAN
T-4093,CU-068,2318.04,USD,RU,mobile,D-999566,2025-12-14T20:41:00,M-040,SAN
T-3957,CU-036,1903.75,PEN,PE,mobile,D-036,2025-12-14T20:57:00,M-040,BCP
T-4400,CU-042,6355.27,USD,US,mobile,D-042,2025-12-14T20:58:00,M-019,JPM
T-6522,CU-605,1137.48,USD,CL,web,D-605,2025-12-14T21:00:00,M-999,BCH
T-6090,CU-555,703.11,USD,MX,web,D-555,2025-12-14T21:11:00,M-015,BBVA
T-4739,CU-061,1564.99,USD,MX,web,D-061,2025-12-14T21:12:00,M-041,BBVA
T-4544,CU-198,5410.43,USD,AR,mobile,D-198,2025-12-14T21:28:00,M-023,SAN
T-6518,CU-007,949.29,USD,CL,mobile,D-007,2025-12-14T21:38:00,M-009,SAN
T-1589,CU-774,985.11,USD,US,web,D-774,2025-12-14T21:53:00,M-023,WFC
T-1186,CU-744,22217.35,USD,MX,web,D-744,2025-12-14T23:10:00,M-014,BAN
T-7065,CU-430,1163.72,USD,CO,mobile,D-430,2025-12-15T06:19:00,M-049,BOG
T-4354,CU-854,3253.47,PEN,PE,web,D-854,2025-12-15T06:49:00,M-041,BCP
T-2464,CU-250,4839.01,USD,ES,mobile,D-250,2025-12-15T07:16:00,M-039,BBVA
T-5184,CU-161,2961.28,USD,CL,web,D-161,2025-12-15T07:18:00,M-031,SAN
T-2551,CU-454,3336.26,USD,ES,web,D-454,2025-12-15T07:22:00,M-022,CABK
T-6187,CU-359,3025.80,USD,MX,web,D-359,2025-12-15T07:43:00,M-048,SAN
T-3923,CU-740,4545.28,USD,ES,web,D-740,2025-12-15T07:49:00,M-043,SAN
T-3487,CU-663,2710.45,USD,CL,mobile,D-663,2025-12-15T07:54:00,M-043,SAN
T-4031,CU-876,3845.39,USD,CL,web,D-876,2025-12-15T08:00:00,M-025,SAN
T-1164,CU-565,1979.30,USD,US,web,D-565,2025-12-15T08:07:00,M-023,JPM
T-3259,CU-637,2617.69,USD,CO,web,D-637,2025-12-15T08:07:00,M-047,BAN
T-4456,CU-773,2934.95,USD,MX,web,D-773,2025-12-15T08:07:00,M-040,BAN
T-2385,CU-894,548.24,USD,US,web,D-894,2025-12-15T08:17:00,M-024,WFC
T-1293,CU-882,3409.25,USD,CL,mobile,D-882,2025-12-15T08:21:00,M-028,BCH
T-7876,CU-207,2506.35,USD,AR,mobile,D-207,2025-12-15T08:25:00,M-032,GAL
T-5657,CU-102,1087.11,USD,AR,mobile,D-102,2025-12-15T08:36:00,M-024,SAN
T-1501,CU-714,3119.87,USD,CL,mobile,D-714,2025-12-15T08:38:00,M-041,SAN
T-2522,CU-849,1438.88,USD,CL,mobile,D-849,2025-12-15T08:44:00,M-031,BCH
